block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,serialPort.started,serialPort.stopped,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,35,faces/unknown/unknown_105.jpg,unknown,34,34,0,None,,,0,34,34,34,131.83077269999922,,,,,,,,,131.82541989999936,132.81238889999986,133.47845479999978,133.44092999999975,133.47541629999978,133.47845479999978,133.47845479999978,0.03450650000013411,1.0204412000002776,135.44329029999972,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,36,faces/unknown/unknown_179.jpg,unknown,35,35,0,None,,,0,35,35,35,135.44961710000007,,,,,,,,,135.44365199999993,136.43062859999918,137.26889329999995,137.23152619999928,137.26589759999933,137.26889329999995,137.26889329999995,0.03438700000060635,1.027452600000288,139.24036699999942,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,37,faces/unknown/unknown_294.jpg,unknown,36,36,0,None,,,0,36,36,36,139.24254969999947,,,,,,,,,139.2405579999995,140.22454429999925,141.20740839999962,141.17360000000008,141.20474469999954,141.20740839999962,141.20740839999962,0.031158200000390934,1.0175910000007207,143.17689539999992,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,38,faces/known/known_5.jpg,known,37,37,0,None,,,0,37,37,37,143.1823136999992,,,,,,,,,143.17703389999951,144.1638542999999,145.0248692999994,144.9824381999997,145.02206619999924,145.0248692999994,145.0248692999994,0.039642300000195974,1.0278607999998712,146.99130629999945,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,39,faces/unknown/unknown_292.jpg,unknown,38,38,0,None,,,0,38,38,38,146.9942971999999,,,,,,,,,146.9914964999998,147.97594219999974,148.67945379999946,148.64360080000006,148.67584499999975,148.67945379999946,148.67945379999946,0.03225610000026791,1.0232341000000815,150.64865310000005,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,40,faces/unknown/unknown_23.jpg,unknown,39,39,0,None,,,0,39,39,39,150.6577542999994,,,,,,,,,150.64882619999935,151.63949049999974,152.58701269999983,152.55200879999938,152.58433309999964,152.58701269999983,152.58701269999983,0.03233710000040446,1.0207232000002477,154.55753239999922,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,41,faces/unknown/unknown_175.jpg,unknown,40,40,0,None,,,0,40,40,40,154.56384290000005,,,,,,,,,154.5577217,155.54522539999925,156.43699099999958,156.40047499999946,156.43438789999982,156.43699099999958,156.43699099999958,0.033937199999854784,1.0243725999998787,158.40941849999945,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,42,faces/unknown/unknown_210.jpg,unknown,41,41,0,None,,,0,41,41,41,158.41195679999964,,,,,,,,,158.40957139999955,159.39366059999975,160.09211289999985,160.05811279999944,160.0891443999999,160.09211289999985,160.09211289999985,0.031049600000187638,1.0174972000004345,162.06043729999965,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,43,faces/unknown/unknown_170.jpg,unknown,42,42,0,None,,,0,42,42,42,162.06651369999963,,,,,,,,,162.0605797999997,163.04840289999993,163.69292349999978,163.6579744999999,163.68993809999938,163.69292349999978,163.69292349999978,0.03196209999987332,1.0177591000001485,165.6606038,None,,,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
2,44,faces/known/known_19.jpg,known,43,43,0,space,0.6015022000001409,0.14495220000026166,0,43,43,43,165.66674799999964,,,,,,,,,165.66083049999997,166.64848110000003,167.31106199999977,167.2760357999996,167.3085244999993,167.31106199999977,167.31106199999977,0.03251099999943108,1.0206373999999414,169.27889549999963,space,0.6015022000001409,0.14495220000026166,,,,,,969322,002,2025-05-09_17h20.23.493,project,2024.2.4,None,2025-05-09 17h20.30.533445 +0700,
