block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,serialPort.started,serialPort.stopped,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,51,faces/unknown/unknown_12.jpg,unknown,50,50,0,None,,,0,50,50,50,192.11174570000003,,,,,,,,,192.10785510000005,193.09487379999973,193.92810290000034,193.87114219999967,193.92503709999983,193.92810290000034,193.92810290000034,0.05389869999999064,1.0403761999996277,195.87442399999964,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,52,faces/known/known_16.jpg,known,51,51,0,space,0.9297632999996495,0.19964640000034706,0,51,51,51,195.87824089999958,,,,,,,,,195.87463149999985,196.8614219000001,197.8282247999996,197.77340800000002,197.8213642999999,197.8282247999996,197.8282247999996,0.04796870000063791,1.0446084000004703,199.77386190000016,space,0.9297632999996495,0.19964640000034706,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,53,faces/known/known_137.jpg,known,52,52,0,space,0.792097399999875,0.1999736000007033,0,52,52,52,199.77794730000005,,,,,,,,,199.7740104000004,200.76146140000037,201.76539179999963,201.70397429999957,201.76236379999955,201.76539179999963,201.76539179999963,0.05839399999968009,1.0456002000000808,203.70777439999983,space,0.792097399999875,0.1999736000007033,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,54,faces/unknown/unknown_224.jpg,unknown,53,53,0,None,,,0,53,53,53,203.7116501999999,,,,,,,,,203.70800539999982,204.69125470000017,205.5780977000004,205.52734119999968,205.5714299000001,205.5780977000004,205.5780977000004,0.04410420000021986,1.0405274000004283,207.52849330000026,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,55,faces/unknown/unknown_239.jpg,unknown,54,54,0,None,,,0,54,54,54,207.53252020000036,,,,,,,,,207.52874510000038,208.5160218000001,209.31468380000024,209.25888180000038,209.31294040000012,209.31468380000024,209.31468380000024,0.05405200000041077,1.0404146000000765,211.26178199999958,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,56,faces/known/known_5.jpg,known,55,55,0,space,1.2339195999993535,0.16691900000023452,0,55,55,55,211.26669179999953,,,,,,,,,211.26199030000043,212.24963910000042,213.0932468000001,213.04141049999998,213.0896687000004,213.0932468000001,213.0932468000001,0.04827190000014525,1.0376707999994323,215.0448425000004,space,1.2339195999993535,0.16691900000023452,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,57,faces/unknown/unknown_267.jpg,unknown,56,56,0,None,,,0,56,56,56,215.04896089999966,,,,,,,,,215.0449804,216.02843370000028,216.83194300000014,216.77948000000015,216.82880130000012,216.83194300000014,216.83194300000014,0.049318899999889254,1.036306500000137,218.7824817999999,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,58,faces/known/known_31.jpg,known,57,57,0,None,,,0,57,57,57,218.78662150000036,,,,,,,,,218.78271229999973,219.77011140000013,220.72898259999965,220.67931529999987,220.72215190000043,220.72898259999965,220.72898259999965,0.04285150000032445,1.0354968999999983,222.6824945999997,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,59,faces/unknown/unknown_281.jpg,unknown,58,58,0,None,,,0,58,58,58,222.68657859999985,,,,,,,,,222.68272249999973,223.66986160000033,224.38242050000008,224.32876870000018,224.37948450000022,224.38242050000008,224.38242050000008,0.05071660000066913,1.0372517000005246,226.3323561999996,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
3,60,faces/unknown/unknown_61.jpg,unknown,59,59,0,None,,,0,59,59,59,226.33644449999974,,,,,,,,,226.3325451999999,227.31606910000028,228.05625549999968,228.0079397999998,228.05264609999995,228.05625549999968,228.05625549999968,0.04471769999963726,1.031063799999174,230.01140570000007,None,,,,,,,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.01148039999953,230.0156705999998,231.1106552000001,230.99927339999977,,102,003,2025-05-17_14h40.57.329,project,2024.2.4,231.69064665074265,2025-05-17 14h41.07.152874 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{2, 3, 4, 9, 11, 14, 15, 16, 17, 18, 19, 21, 22, 23, 26, 27, 29, 30, 31, 35, 37, 42, 46, 47, 48, 50, 52, 53, 56}",,,,,,,,
